keyword,score,category
조호바루/Noun,0.041969531,
조호/Noun,0.041969531,
맡겨주고/Verb,0.041958047,
알았을까요/Verb,0.041956201,
..!)/Punctuation,0.041938697,
따지자면/Verb,0.041913702,
재래시장/Noun,0.041892668,
어긋나지/Verb,0.041889693,
캉/Noun,0.041886493,
임돠/Noun,0.041881495,
핸폰/Noun,0.041867645,
드려도/Verb,0.041863773,
느낀답니다/Verb,0.041862448,
개운하다고/Adjective,0.041862448,
바뀌어/Verb,0.041855219,
되어있었다/Verb,0.0418504,
칠/Modifier,0.041838525,
먹거지를/Verb,0.041833015,
카피/Noun,0.041810352,
간김/Noun,0.04180552,
담해/Noun,0.041804532,
균일하게/Adjective,0.04177015,
amenity/Alpha,0.04177015,
조용함과/Adjective,0.041769482,
올려주셨습니다/Verb,0.041767073,
조용한데다가/Adjective,0.041759921,
갖추었네요/Verb,0.041759921,
빼먹은/Verb,0.041738619,
가져다주었네요/Verb,0.041738619,
즐거웠어용/Adjective,0.041725434,
심하지/Adjective,0.04172271,
잘셧어/Noun,0.041719737,
안됏어/Noun,0.041719737,
만진/Verb,0.041719737,
ㅡㄱ/KoreanParticle,0.041719737,
기하/Noun,0.041712357,
야합/Noun,0.041697636,
주전부리/Noun,0.041697105,
할줄아는/Verb,0.04169706,
노후했지만/Adjective,0.041695945,
적합하여/Adjective,0.041689358,
않아여/Verb,0.04168606,
괜챦았구/Noun,0.041682178,
지내고싶다/Verb,0.041681306,
해야하구요/Verb,0.041678552,
보았네요/Verb,0.041678228,
심사/Noun,0.04167037,
눈팅/Noun,0.041662407,
먹는다/Verb,0.041658158,
싶거나/Verb,0.041636087,
만났네요/Verb,0.041636087,
슬프지/Adjective,0.041634106,
자유로이/Adverb,0.041628858,
교보/Noun,0.041617266,
되더라도/Verb,0.041617194,
엎어지면/Verb,0.041599897,
해은대/Verb,0.041595326,
나더라/Verb,0.041583219,
놔주시면/Verb,0.041559169,
다녀가요/Verb,0.041550941,
잔디/Noun,0.041545223,
버내/Noun,0.041545057,
만족하셔도/Adjective,0.041545057,
경향/Noun,0.041544194,
아늑해/Adjective,0.041539243,
몰겠지만/Verb,0.041536275,
스포츠카/Noun,0.041526489,
떠오르게끔/Verb,0.04152121,
나누려고/Verb,0.041512769,
툴툴거리/Noun,0.041508611,
작구/Adjective,0.041505369,
흔들림/Verb,0.041504896,
지워/Verb,0.041487973,
봤거든요/Verb,0.041485229,
붙어있았어요/Verb,0.041482041,
세워져/Verb,0.041472913,
오래간만/Adverb,0.041472795,
쓰다니/Verb,0.041446117,
내주신다고/Verb,0.041436935,
편하겟네요/Adjective,0.041432277,
사각사각/Adverb,0.041428566,
저렴한대/Adjective,0.041428388,
티뷰/Noun,0.041416624,
마운/Noun,0.041416624,
많으/Adjective,0.041415988,
해줘셨어용/Verb,0.041403609,
내려가는건/Verb,0.041399207,
필요할꺼만/Adjective,0.04138869,
살아있네요/Verb,0.041381147,
+_+/Punctuation,0.041381147,
자만하면/Adjective,0.041379973,
ㅠㅋ/KoreanParticle,0.041379973,
모르겟는데/Verb,0.041374194,
쳐진듯/Verb,0.04137349,
심했음/Adjective,0.041365805,
익히/Verb,0.041300132,
다양했다면/Adjective,0.041298316,
비가오는데/Verb,0.041282095,
치명/Noun,0.041274248,
누워있을/Verb,0.041269214,
후딱/Adverb,0.041268865,
찌들려/Verb,0.041259297,
호캉스홀릭/Noun,0.041253608,
운텐/Verb,0.041251242,
어름/Noun,0.041251242,
좋았을거라는/Adjective,0.041244358,
바쁘지/Adjective,0.041244358,
딱딱한게/Adjective,0.041244358,
데워놓아서/Verb,0.041244358,
좋가/Adjective,0.041224831,
들린다는것/Verb,0.041222924,
느껴지/Verb,0.041220764,
들리는듯/Verb,0.041220546,
여기옵니다/Verb,0.041202986,
싱크로/Noun,0.041198273,
세잔/Noun,0.041198273,
감사하네용/Verb,0.041190788,
지냈어도/Verb,0.041189635,
주성/Noun,0.041189635,
아기자기하지만/Adjective,0.041189635,
좋요/Adjective,0.041188038,
땜시/Noun,0.041187986,
형수/Noun,0.041185279,
하고플/Verb,0.041185279,
막창집/Noun,0.041185279,
오고싶다고/Verb,0.041183182,
잔하면서/Verb,0.041183003,
달랬네요/Verb,0.041183003,
아쉬웠어오/Adjective,0.041182628,
시끄럽지도/Adjective,0.041179015,
알카리/Noun,0.041170659,
산성/Noun,0.041170659,
미끌거리네요/Verb,0.041170659,
장림/Noun,0.041169525,
정갈함이/Adjective,0.041162539,
보여주셨어요/Verb,0.041162319,
전문점/Noun,0.041161244,
서브웨이/Noun,0.041153171,
감사했네요/Verb,0.041152148,
게걸/Noun,0.04115107,
가볍/Adjective,0.04115107,
내리네요/Verb,0.041143749,
있다하면/Adjective,0.04114315,
맛있는것/Adjective,0.041137897,
깔끔하더군요/Adjective,0.041137897,
쳥정/Noun,0.041130741,
놓아져있는데/Verb,0.041130741,
좋아고/Adjective,0.041119237,
물었지만/Verb,0.041101875,
했는데라고/Verb,0.041099778,
골뱅이/Noun,0.041097105,
가명/Noun,0.041089705,
범일역/Noun,0.041059574,
벽장/Noun,0.041052619,
핫도그/Noun,0.041043982,
직인/Noun,0.041043982,
이니지만/Verb,0.041043982,
왔구나/Verb,0.041033472,
짧은게/Adjective,0.041023716,
만났는데/Verb,0.041023017,
매니져도/Verb,0.040999256,
불편함이도/Adjective,0.040993984,
패턴/Noun,0.040990531,
보름/Noun,0.040981079,
송/Noun,0.040976653,
하긴하나/Verb,0.040970645,
생방송/Noun,0.040970645,
볼려는데/Verb,0.040970645,
느리다는거였습니다/Adjective,0.040970645,
끊기더라고요/Verb,0.040970645,
시아/Noun,0.040955531,
예민하/Adjective,0.040950625,
우성/Noun,0.040928355,
류퀄리티/Noun,0.040928355,
~~~~!/Punctuation,0.040922131,
낡지/Adjective,0.040915777,
點幾就比左房我地休息/Foreign,0.040907065,
食野/Foreign,0.040907065,
非常正/Foreign,0.040907065,
零晨機去/Foreign,0.040907065,
隻/Foreign,0.040907065,
間酒店無??好/Foreign,0.040907065,
都係床下底/Foreign,0.040907065,
變得/Foreign,0.040907065,
要我地自己係床下底?番出黎/Foreign,0.040907065,
?係要比個/Foreign,0.040907065,
?係/Foreign,0.040907065,
當然都要?地有房比?先得/Foreign,0.040907065,
正明係無?點打掃?/Foreign,0.040907065,
有錢都?識執/Foreign,0.040907065,
有一日趺左銀出黎/Foreign,0.040907065,
最??就係話我地/Foreign,0.040907065,
早上/Foreign,0.040907065,
換毛巾就算/Foreign,0.040907065,
地點非常正/Foreign,0.040907065,
因?執得幾求其/Foreign,0.040907065,
?換毛巾/Foreign,0.040907065,
????潔/Foreign,0.040907065,
?係好入/Foreign,0.040907065,
?姐都?知道/Foreign,0.040907065,
?姐就?多?/Foreign,0.040907065,
?姐/Foreign,0.040907065,
后先反房/Foreign,0.040907065,
分都無叫?潔/Foreign,0.040907065,
其實?暑酒店簡直無得頂/Foreign,0.040907065,
兩對拖鞋/Foreign,0.040907065,
個日?係好好彩/Foreign,0.040907065,
?都未執到黎/Foreign,0.040907065,
?地過左鐘就?做野/Foreign,0.040907065,
?地執房個/Foreign,0.040907065,
?/Foreign,0.040907065,
?話激?激死/Foreign,0.040907065,
仲話我地/Foreign,0.040907065,
主要都??換床單/Foreign,0.040907065,
主要?潔?姐改進下/Foreign,0.040907065,
主要?得就係執房個/Foreign,0.040907065,
一落樓就可以去買野/Foreign,0.040907065,
一伸手就執到/Foreign,0.040907065,
3:30/Number,0.040907065,
야몬딱/Noun,0.040893027,
다공/Noun,0.040893027,
커다란은/Adjective,0.040892274,
가급적/Adverb,0.040886182,
ㅜㅜㅜㅜㅜ/KoreanParticle,0.040882122,
아쉬웟음/Noun,0.040882059,
큼의/Verb,0.04088022,
이라고도/Josa,0.04088022,
엄수/Noun,0.040875623,
쓸수있어서/Verb,0.040864745,
필때/Noun,0.040856498,
얐/Noun,0.040841832,
트윈때/Noun,0.040841287,
펫룸/Noun,0.040816907,
개울물/Noun,0.040806153,
화려하지는/Adjective,0.040805317,
착하십니다/Adjective,0.040797734,
딸기스무디/Noun,0.040797734,
즐비한/Adjective,0.040788594,
허둥대고/Verb,0.040783352,
청결한데/Adjective,0.040783352,
식겁했지만/Adjective,0.040783352,
한적함을/Adjective,0.04078259,
넉넉하고해/Adjective,0.040777926,
상추/Noun,0.040772351,
특별할/Adjective,0.040769404,
니시테츠/Noun,0.040764278,
만족스러웠어여/Adjective,0.040749322,
용이하였으며/Adjective,0.040749079,
오호/Exclamation,0.040713054,
였나/Foreign,0.040712702,
생각나지/Verb,0.040712702,
제리/Noun,0.040702725,
빠져있거나/Verb,0.040702127,
가져다주었음/Verb,0.040702127,
피어있었어요/Verb,0.040701624,
태화강역/Noun,0.040701624,
칠해진/Adjective,0.040701624,
챙겨오셔야/Verb,0.040701624,
올라가더라고요/Verb,0.040701624,
알고있어요/Verb,0.040701624,
새마을/Noun,0.040701624,
목화/Noun,0.040701624,
닳는/Verb,0.040701624,
급하신/Adjective,0.040701624,
걸었어요/Verb,0.040701624,
가려든/Verb,0.040701624,
잠깜/Noun,0.040701531,
기대한다/Adjective,0.040699809,
틀고싶어도/Verb,0.040695127,
따뜻한건/Adjective,0.040695127,
먹자고/Verb,0.040687813,
캐이블카/Noun,0.040682135,
해있다/Verb,0.040679332,
여야/Noun,0.040672101,
긴장도/Noun,0.040670118,
몰도/Verb,0.040663798,
놀아요/Verb,0.040632759,
다닐데도/Verb,0.040606483,
깨끗해졌네요/Verb,0.040606483,
..?../Punctuation,0.040590874,
안좋았던게/Adjective,0.040576378,
기쁘게/Adjective,0.040565751,
。???/Foreign,0.040563507,
어렵/Adjective,0.040559931,
포역/Noun,0.040557484,
올에서도/Verb,0.04054859,
맞았고/Verb,0.040541317,
대로/Foreign,0.040541195,
고마웠네요/Adjective,0.040532985,
놔둘수/Verb,0.040523939,
약하더군요/Adjective,0.040515742,
괜찮았으며/Adjective,0.040515103,
좁은둣/Noun,0.040512915,
이용상/Noun,0.040500348,
몇대/Modifier,0.040486321,
가볼가/Verb,0.040468523,
황홀/Noun,0.040464399,
먹을지가/Verb,0.040458987,
드셔야하는데/Verb,0.040458987,
확실하며/Adjective,0.04045457,
상관없습니다/Adjective,0.040447658,
구스고/Noun,0.040447658,
해보진/Verb,0.040446831,
리틀/Noun,0.040437418,
아닐거라/Adjective,0.040432327,
싱글트윈/Noun,0.04041808,
벌어집니다/Verb,0.04041808,
제반/Noun,0.040396451,
좋었고/Adjective,0.040394536,
숙제/Noun,0.040375864,
제안/Noun,0.040358814,
혼잡하지만/Adjective,0.040348991,
비워지지/Verb,0.040348991,
돌아다닙니다/Verb,0.040348991,
굿구/Noun,0.04033745,
^^~~/Punctuation,0.040331103,
컸구요/Verb,0.040330423,
편해고요/Adjective,0.040318089,
짜주신/Verb,0.040316478,
모자라겠습니다/Verb,0.040316478,
론다/Noun,0.040316478,
들여가지/Verb,0.040316478,
닉넴/Noun,0.040316478,
**(/Punctuation,0.040316478,
몰과/Verb,0.040314894,
폔션/Noun,0.040309306,
완전한/Adjective,0.04030523,
오래되었다는것을/Adjective,0.040298391,
다니시면/Verb,0.040298391,
오십/Modifier,0.040292246,
매진/Noun,0.040288845,
물어봐주셔서/Verb,0.040287811,
빈약합니다/Adjective,0.040287465,
피터/Noun,0.040285716,
뒤지고/Verb,0.040273665,
맛있었던거/Adjective,0.040265519,
프리웨이/Noun,0.040256296,
보듯/Verb,0.040249385,
늘려서/Verb,0.040244794,
룸써비스/Noun,0.040244745,
시끄러운/Adjective,0.040240079,
쳐놓아/Verb,0.040234435,
느껴지는걸/Verb,0.040234435,
편안하니/Adjective,0.040214821,
정관/Noun,0.04020283,
받아가면서/Verb,0.040200436,
가능한것도/Adjective,0.040178903,
65000원/Number,0.040171036,
꿀이네요/Verb,0.040136622,
쉬었다가가요/Verb,0.040135344,
되고요/Verb,0.040123604,
물어보시더라고요/Verb,0.040117195,
매리어트/Noun,0.040104804,
묵었으며/Verb,0.040092395,
편하려고/Adjective,0.040087601,
보이러/Verb,0.040087601,
충분히있습니다만/Adjective,0.040085953,
내리막/Noun,0.040084305,
번인/Noun,0.040076768,
망설여지네요/Verb,0.040067992,
면강/Noun,0.040066531,
훌륭하였다/Adjective,0.040054343,
뽀송뽀송하고/Adjective,0.040049546,
봐와/Verb,0.040030896,
코물/Noun,0.040028329,
룸턴/Noun,0.040028329,
크도/Verb,0.040023333,
바랍니까/Verb,0.040014854,
특정할만/Adjective,0.040008431,
느끼진/Verb,0.039992661,
아름다웠지만/Adjective,0.039991439,
되었길/Verb,0.039991439,
끓임/Verb,0.039991439,
일러있는/Verb,0.039986813,
인실을/Verb,0.039969088,
900/Number,0.039960674,
부실하였지만/Adjective,0.039955071,
다양하기/Adjective,0.039953554,
안락함다만/Adjective,0.039941725,
돋보이며/Verb,0.039941725,
크리티컬/Noun,0.039937621,
충분했겠지만/Adjective,0.039937621,
옳았습니다/Adjective,0.039937621,
얇게/Adjective,0.039937621,
싸울/Verb,0.039937621,
뻣뻣해져서/Adjective,0.039937621,
더워지지/Verb,0.039937621,
홍삼/Noun,0.039921445,
떨며/Verb,0.039921355,
유가/Noun,0.039911981,
가까웠어요/Adjective,0.039907499,
반겨주시더라구요/Verb,0.039904738,
매라/Noun,0.039904738,
만족하셨어용/Adjective,0.03990399,
해주고싶네요/Verb,0.03989649,
손맛/Noun,0.039891691,
씁니당/Verb,0.039889212,
해보시/Verb,0.039887487,
무섭더라/Adjective,0.039880313,
해드렸어요/Verb,0.039861624,
적었는데/Verb,0.039859561,
....^^/Punctuation,0.039858691,
있는거라면/Adjective,0.039857414,
지하실/Noun,0.039847785,
배스룸/Noun,0.039835965,
움직이셔야/Verb,0.039825934,
불편했다면/Adjective,0.039825934,
보내준다네요/Verb,0.039825934,
내진/Noun,0.039825934,
트는지/Verb,0.039825186,
보네고/Verb,0.039823123,
덩달아/Noun,0.039814133,
골어/Noun,0.039799782,
.~~~~/Punctuation,0.039794882,
하고시퍼용/Verb,0.039790439,
잡힌/Verb,0.039781509,
릴레이/Noun,0.039777392,
허름하/Noun,0.039761102,
~=/Punctuation,0.039760675,
세븐/Noun,0.039758607,
쏟아지는/Verb,0.039749086,
건너가야/Verb,0.03974425,
아프겠죠/Adjective,0.039735989,
길다/Adjective,0.039735989,
과격하게/Adjective,0.039735989,
힘들다하셔서/Adjective,0.039732711,
잠들었던/Verb,0.039732711,
입어볼수있고/Verb,0.039732711,
이었었고/Verb,0.039732711,
올라와주셔서/Verb,0.039732711,
오래된가구/Adjective,0.039732711,
엘리자베스/Noun,0.039732711,
바꿔주셨음/Verb,0.039732711,
룸형태/Noun,0.039732711,
떠라/Verb,0.039732711,
눕혔더/Noun,0.039732711,
넓길래/Adjective,0.039732711,
~!!)/Punctuation,0.039732711,
결려/Verb,0.039722876,
조용하다가/Adjective,0.039718207,
심할지/Adjective,0.039718207,
가져가는/Verb,0.039718207,
한결/Noun,0.039702548,
났었구요/Verb,0.039688692,
해보이지만/Verb,0.039685511,
만족하네용/Adjective,0.039673721,
움직이시는/Verb,0.039670296,
의약품/Noun,0.039655942,
빠져용/Verb,0.039637359,
햣/Noun,0.039631407,
미움/Noun,0.039630557,
따시게/Verb,0.039615481,
안줘요/Verb,0.039607055,
주신다/Verb,0.03960427,
편하더라구요/Adjective,0.039595544,
도킹/Noun,0.039594558,
써쥬시느/Noun,0.039587853,
늦었던거였는데/Verb,0.039587853,
오십/Noun,0.039584551,
아쉬우시면/Adjective,0.039584551,
고르시진/Verb,0.039584551,
걸어갑니다/Verb,0.039584551,
편이었던듯/Verb,0.039575274,
ㅕㄹ/KoreanParticle,0.039571621,
ㅎㄹㄹㄹ/KoreanParticle,0.03956233,
ㅆㅆ/KoreanParticle,0.03956233,
트는거에/Verb,0.039560763,
약한거랑/Adjective,0.039560763,
보들보들/Adverb,0.039550132,
멋있었고요/Adjective,0.039543633,
허락/Noun,0.039533918,
가셨다고/Verb,0.039522889,
노는걸/Verb,0.039510851,
된다하니/Verb,0.039496212,
들어오더라구요/Verb,0.03949525,
할고에요/Verb,0.039481932,
조용하단/Adjective,0.039467869,
읽은거고/Verb,0.039467869,
만족하였구요/Adjective,0.039466733,
하트/Noun,0.039463461,
좋구나/Adjective,0.039459027,
잊고있었나/Verb,0.039459027,
프라임/Noun,0.039455802,
캄캄한/Adjective,0.039455802,
움직이시길/Verb,0.039455802,
올라오긴/Verb,0.039455802,
알고있음/Verb,0.039455802,
쓰셔요/Verb,0.039455802,
답답하실/Adjective,0.039455802,
굴곡/Noun,0.039455802,
숙달/Noun,0.039455336,
후암동/Noun,0.039437849,
飯店服務人員?親切/Foreign,0.039425368,
飯店提供非常方便旅客的巧思/Foreign,0.039425368,
非常推薦大家入住/Foreign,0.039425368,
這次共住五?/Foreign,0.039425368,
每天早上都會到/Foreign,0.039425368,
有甚?問題都可以立?解決/Foreign,0.039425368,
早上的早餐?好吃/Foreign,0.039425368,
報到/Foreign,0.039425368,
例如?多充電線、代客寄明信片等等/Foreign,0.039425368,
좋앗엇요/Noun,0.039420652,
빠집니다/Verb,0.039415537,
높아지니/Verb,0.039396989,
예슐/Noun,0.039396428,
재치/Noun,0.039383156,
않았던걸/Verb,0.039383058,
치워지는/Verb,0.039382585,
어수선하여/Adjective,0.039382585,
끝나/Verb,0.039382423,
써줫으/Noun,0.039370576,
던것/Adjective,0.039363064,
줄테니까/Verb,0.039326666,
뜨뜻한/Adjective,0.039318224,
착하셨어요/Adjective,0.039315931,
뷰산역/Noun,0.039315931,
부족한꺼/Adjective,0.039311697,
뺐다/Verb,0.039308514,
갖추어져있음/Verb,0.039299348,
먹엇을켄뎅/Noun,0.039298251,
졸졸/Noun,0.039290511,
잤답니다/Verb,0.039270755,
